rooms,floor,totfloors,lon,lat,m2,price
1,3,5,39.67484,47.248399,30.00,2100000
3,8,9,39.70479,47.29106,64.00,3550000
3,3,10,39.764681,47.288401,64.00,3300000
1,1,5,39.725038,47.227879,14.00,1300000
2,8,22,39.703685,47.230957,58.00,6550000
2,1,5,39.704305,47.228387,50.00,3000000
2,4,23,39.702508,47.281249,67.00,4200000
2,1,5,39.699292,47.216233,57.00,2600000
1,13,16,39.707467,47.25029,67.00,3800000
1,8,22,39.627149,47.199527,39.10,2000000
3,9,20,39.700739,47.2225,113.00,30000000
3,8,23,39.702508,47.281249,139.00,4700000
1,25,26,39.677688,47.197862,37.00,1650000
1,5,10,39.61486,47.214838,40.00,2150000
2,3,9,39.709228,47.28378,56.00,2700000
3,10,16,39.591827,47.233209,68.00,5000000
3,4,5,39.704395,47.286317,63.00,3000000
1,9,23,39.701951,47.242325,51.00,3400000
3,1,9,39.737066,47.295986,65.00,3450000
3,2,2,39.716791,47.216141,55.00,4000000
4,17,18,39.711967,47.295973,149.00,6950000
3,8,9,39.619791,47.207315,62.00,3500000
1,7,9,39.678173,47.214623,40.00,2300000
3,2,5,39.758249,47.276028,55.00,2700000
2,2,10,39.744513,47.299604,73.00,4500000
1,3,5,39.639644,47.214109,31.00,2600000
2,6,10,39.749221,47.298913,52.20,3200000
3,8,20,39.741845,47.25054,88.00,6000000
2,19,21,39.696319,47.288658,70.00,2900000
1,5,5,39.743723,47.272812,23.00,1700000
1,1,17,39.780464,47.242888,25.00,1560000
3,6,9,39.709542,47.297819,64.00,3350000
1,6,9,39.715956,47.234977,36.00,2500000
2,2,5,39.816963,47.238416,43.00,2300000
2,11,14,39.705122,47.29554,52.00,3300000
1,18,24,39.630194,47.200617,37.00,1750000
1,13,15,39.618174,47.216411,38.00,2950000
3,3,10,39.764681,47.288401,63.00,3300000
1,12,19,39.667213,47.225505,27.00,2050000
2,16,17,39.702859,47.289941,50.00,3250000
2,1,9,39.69375,47.293327,51.00,2700000
1,5,5,39.634066,47.221264,35.00,2300000
3,1,5,39.812534,47.239566,70.00,3900000
4,2,5,39.694396,47.233613,60.00,3400000
1,6,16,39.749912,47.285265,43.00,2045000
3,4,5,39.634317,47.231349,62.00,3100000
1,6,9,39.716702,47.299231,23.00,1670000
2,7,16,39.716181,47.272537,55.00,2900000
1,15,20,39.708428,47.283169,58.00,5000000
0,8,9,39.722666,47.300007,23.00,1550000
2,3,5,39.744253,47.236281,42.00,2050000
1,2,6,39.648331,47.201438,28.00,1700000
3,2,5,39.749805,47.231245,65.00,3900000
2,17,17,39.622441,47.216062,58.00,3100000
2,4,10,39.735279,47.294482,55.00,3500000
3,7,9,39.622244,47.230768,62.00,3300000
2,5,5,39.680931,47.214887,35.00,2300000
0,3,5,39.6941,47.240998,100.00,750000
4,4,22,39.685413,47.237786,117.00,6290000
1,4,5,39.741333,47.272543,25.00,1600000
2,3,5,39.636051,47.20456,48.00,2400000
2,15,16,39.628532,47.229281,56.00,4100000
3,13,16,39.677391,47.210571,120.00,8000000
2,11,22,39.702329,47.282038,60.00,4200000
2,8,19,39.604556,47.235901,56.00,3150000
1,11,14,39.19611,51.639003,29.00,2190000
0,6,9,39.75824,47.282032,17.00,1000000
0,7,9,39.742007,47.295833,30.00,1800000
2,2,17,39.60134,47.233025,56.00,3900000
2,9,10,39.833105,47.23978,54.00,2700000
1,2,18,39.686177,47.291591,37.00,3200000
1,10,20,39.640542,47.233974,39.00,2150000
1,16,22,39.702329,47.282038,53.00,2950000
0,4,9,39.718947,47.285308,23.00,1650000
3,2,3,39.71857,47.262344,90.00,3500000
2,3,5,39.619881,47.204101,49.00,2450000
2,3,5,39.637048,47.208943,44.00,2550000
3,7,9,39.667438,47.261867,72.00,4450000
1,18,23,39.702329,47.282038,46.00,2850000
2,6,22,39.684515,47.237841,52.00,4550000
1,3,4,39.714312,47.245702,18.00,1350000
2,1,1,39.69322,47.231159,33.00,1500000
3,2,5,39.725038,47.227879,56.00,5000000
1,5,5,39.682422,47.265707,31.00,2000000
3,10,18,39.711967,47.295973,125.00,6350000
1,5,22,39.674436,47.226613,50.00,5500000
1,7,9,39.717106,47.232242,34.00,3200000
2,10,19,39.667213,47.225505,56.00,3490000
2,8,10,39.700388,47.29175,56.00,3250000
2,3,5,39.734434,47.276297,43.00,1900000
2,4,10,39.664959,47.263255,50.00,2800000
3,3,5,39.689123,47.213307,76.00,4200000
0,2,9,39.735027,47.302274,31.00,1800000
1,7,17,39.617635,47.21253,36.00,2200000
1,5,5,39.683482,47.265665,31.00,2000000
1,2,9,39.701358,47.248369,12.00,800000
1,2,5,39.717959,47.24873,32.00,2450000
1,5,9,39.796274,47.234414,40.00,2700000
2,10,17,39.712075,47.292154,62.00,4100000
1,9,18,39.604556,47.235901,39.00,2300000
3,13,16,39.709794,47.226068,121.00,16500000
3,9,9,39.628828,47.22649,64.00,3500000
1,3,14,39.727958,47.301217,56.00,3500000
1,12,23,39.702329,47.282038,44.00,2500000
3,2,5,39.614401,47.199595,59.00,3000000
3,4,5,39.695582,47.233937,61.00,3300000
1,8,10,39.736105,47.301822,40.00,2750000
1,4,12,39.709497,47.290449,40.00,3200000
3,1,5,39.750397,47.238764,65.00,3700000
1,2,16,39.677391,47.210571,44.00,4250000
2,4,9,39.724122,47.299475,43.00,1650000
0,4,9,39.740875,47.296511,22.00,1450000
2,1,4,39.692447,47.238196,38.00,2700000
1,6,10,39.75241,47.298607,40.00,3200000
0,7,9,39.722666,47.300007,23.00,1500000
1,5,6,39.69587,47.265114,22.00,1850000
2,7,14,39.62113,47.234372,55.00,3800000
1,2,17,39.631982,47.218773,49.00,3350000
1,6,18,30.33175,60.06214,30.00,1620000
3,3,25,39.622441,47.216062,89.00,3830000
2,10,23,39.702329,47.282038,53.00,3350000
3,2,5,39.664734,47.266992,62.00,3200000
1,2,2,39.727347,47.222916,26.20,1800000
1,6,10,39.628325,47.198542,38.00,2150000
1,10,17,39.618525,47.216423,35.30,2200000
2,2,5,39.644279,47.212891,43.00,2300000
2,5,5,39.711644,47.280014,44.00,2800000
1,1,9,39.817277,47.241756,34.00,2300000
3,14,17,39.598986,47.232811,70.00,3600000
1,3,24,39.701951,47.242325,41.00,2900000
1,1,11,39.622441,47.216062,37.00,2100000
2,5,5,39.619549,47.208012,46.00,2300000
1,1,2,39.755437,47.225713,25.00,1600000
0,9,9,39.747685,47.296872,22.00,1650000
3,6,10,39.744442,47.297776,63.00,3750000
3,1,9,39.652778,47.263041,64.00,3500000
2,4,16,39.74039,47.302188,74.00,4650000
1,9,17,39.595636,47.232817,38.00,2100000
1,2,10,39.768238,47.229734,45.00,3950000
1,9,17,39.603415,47.234531,38.00,2430000
3,3,5,39.710395,47.28315,60.00,2950000
2,1,5,39.711276,47.283584,46.00,2770000
1,6,23,39.703685,47.230957,61.00,6800000
1,12,24,39.702329,47.282038,35.00,1930000
1,12,15,39.595636,47.232817,30.00,2100000
0,2,2,39.656479,47.205496,65.00,740000
1,15,21,39.590569,47.23305,40.00,2690000
4,17,17,39.705832,47.234457,143.00,10000000
2,2,12,39.621319,47.215713,60.00,4300000
1,1,5,39.623915,47.207272,31.00,2200000
1,15,22,39.701951,47.242325,40.00,3750000
2,1,3,39.687111,47.250051,32.00,1700000
2,13,15,39.677391,47.210571,68.00,7900000
1,1,5,39.709488,47.284367,31.00,2050000
3,10,18,39.701987,47.294262,65.00,4200000
1,9,11,39.734398,47.300832,46.00,2599000
2,8,9,39.697091,47.291445,48.00,2750000
1,11,16,39.598986,47.232811,38.00,2500000
1,15,20,39.750739,47.224489,28.00,1680000
2,9,12,39.71619,47.28694,52.00,3000000
2,2,2,39.708401,47.253959,50.00,2600000
0,2,2,39.701394,47.238581,116.00,750000
2,5,22,39.701951,47.242325,51.00,3500000
1,9,10,39.718067,47.285051,32.00,2100000
1,4,9,39.621067,47.213369,22.00,1550000
1,3,5,39.687264,47.211392,30.00,2000000
2,1,9,39.709264,47.29832,50.00,2800000
3,4,4,39.687192,47.261347,56.00,2600000
2,1,1,39.701951,47.242325,46.00,2400000
1,3,5,39.72847,47.222623,42.00,3800000
3,2,9,39.704718,47.29172,63.00,3690000
1,9,10,39.836133,47.242154,42.00,2800000
3,9,10,39.631398,47.227861,68.00,3700000
3,1,9,39.750002,47.296762,78.00,4500000
1,5,16,39.616746,47.215193,48.00,3050000
2,8,9,39.715291,47.292484,54.00,3000000
1,1,9,39.741297,47.296145,22.50,1600000
2,20,23,39.702329,47.282038,60.00,3790000
2,6,9,39.716809,47.23297,47.00,3600000
1,13,25,39.631541,47.197427,40.00,1600000
2,3,4,39.716252,47.225756,62.40,4300000
1,2,9,39.709542,47.297819,40.00,2550000
0,6,9,39.747685,47.296872,32.00,1930000
1,21,22,39.759776,47.237155,65.00,3800000
3,12,18,39.705122,47.29554,90.00,6800000
3,1,5,39.74719,47.271045,57.50,3000000
1,9,10,39.744855,47.299555,40.00,2400000
1,3,5,39.584892,47.217751,13.00,690000
5,12,17,39.701053,47.22288,210.00,20000000
1,15,15,39.83377,47.24115,48.00,3450000
1,20,21,39.597414,47.23294,42.00,2500000
2,8,10,39.736572,47.293627,60.00,4500000
2,4,16,39.628316,47.22575,67.00,4100000
2,6,9,39.704323,47.29337,51.00,3500000
2,4,10,39.625882,47.224581,60.00,3500000
2,7,23,39.702329,47.282038,64.00,2655000
2,1,2,39.657413,47.191488,32.60,1700000
2,7,17,39.596588,47.234726,59.00,3200000
2,5,10,39.651448,47.195015,62.00,3600000
2,3,10,39.644459,47.254987,52.00,3500000
0,2,4,39.769936,47.251134,23.00,1150000
2,10,10,39.649777,47.26139,54.00,3500000
2,3,5,39.618812,47.202913,49.00,2790000
1,23,26,39.677688,47.197862,34.00,1900000
3,1,9,39.618642,47.231257,65.00,3800000
2,2,9,39.654996,47.260901,54.00,2800000
2,11,17,39.622441,47.216062,68.00,3700000
2,5,21,39.697208,47.28856,65.00,4300000
0,2,2,39.7047,47.217059,9.00,700000
0,2,9,39.703326,47.248528,42.00,800000
1,4,9,39.74605,47.287637,36.00,1550000
2,3,5,39.744253,47.236281,44.00,2850000
1,1,1,39.705697,47.242282,37.00,1900000
1,8,9,39.615488,47.233044,22.00,1600000
2,3,4,39.753344,47.22359,47.00,3300000
2,8,9,39.713791,47.283762,57.00,3250000
3,5,5,39.708141,47.240581,48.00,3000000
1,4,4,39.71698,47.261305,30.00,2000000
2,3,3,39.753191,47.238581,38.00,2200000
4,6,16,39.747837,47.248718,114.00,8900000
3,3,5,39.620366,47.206396,60.00,3100000
3,5,5,39.81805,47.237755,57.00,2800000
2,1,2,39.699301,47.230039,35.00,1700000
2,2,3,39.778308,47.302341,39.00,1650000
1,7,10,39.625747,47.222005,37.00,2400000
2,5,10,39.633033,47.224159,52.00,3500000
3,8,16,39.707404,47.228497,88.00,9350000
1,5,5,39.683482,47.265665,32.00,2000000
2,5,9,39.616414,47.199515,50.00,3100000
3,6,9,39.627113,47.228351,64.00,3500000
2,10,10,39.629287,47.200715,60.00,3850000
1,9,10,39.763612,47.287814,46.00,2700000
1,2,25,39.622441,47.216062,32.00,1850000
3,4,5,39.619549,47.208012,62.00,2750000
2,10,10,39.696525,47.292447,51.00,3000000
1,9,18,39.640848,47.23417,27.00,1700000
1,4,16,39.696004,47.291915,31.00,2050000
2,1,2,39.729898,47.230602,40.00,2300000
1,4,4,39.724319,47.29752,44.50,3200000
1,4,16,39.705643,47.278951,43.00,3200000
2,4,9,39.757943,47.281616,46.00,2650000
3,7,16,39.676394,47.314323,75.00,3250000
1,11,17,39.716181,47.272537,42.00,2050000
3,3,17,39.590291,47.234794,68.00,4100000
1,20,12,39.621121,47.231624,45.00,3500000
1,4,5,39.708078,47.278749,31.00,1900000
2,4,5,39.811097,47.236892,42.00,2750000
2,1,5,39.630374,47.203856,49.00,2300000
1,20,26,39.677688,47.197862,39.00,2250000
3,15,20,39.691917,47.225303,82.00,5300000
0,8,9,39.744334,47.286598,12.00,700000
1,9,9,39.825865,47.237718,11.50,1000000
2,6,9,39.708392,47.295564,53.00,3500000
1,4,22,39.684515,47.237841,55.00,4750000
2,3,5,39.710548,47.282405,44.00,3000000
3,2,2,39.692762,47.229525,43.00,1800000
2,4,18,39.691917,47.225303,72.00,5800000
1,5,16,39.712192,47.229042,46.00,4100000
3,2,9,39.716791,47.290797,64.00,3650000
4,3,3,39.768391,47.253158,87.00,4000000
2,7,9,39.686401,47.210853,50.00,3000000
1,4,9,39.715938,47.227714,38.00,2800000
1,3,10,39.623367,47.225609,38.00,2600000
2,11,16,39.619198,47.231753,58.00,3100000
2,8,9,39.618857,47.214415,59.00,2900000
1,5,5,39.803542,47.281616,30.50,2100000
2,10,22,39.702329,47.282038,64.00,3300000
2,9,10,39.742968,47.298302,54.00,3200000
1,16,21,39.62131,47.229923,53.00,3400000
1,2,5,39.639473,47.211036,32.00,1900000
3,3,5,39.709838,47.22034,94.00,6500000
2,2,17,39.591827,47.233209,56.00,3800000
1,14,23,39.702329,47.282038,54.00,3050000
1,5,7,39.726197,47.219177,37.00,3000000
1,7,10,39.620905,47.225652,40.00,2450000
1,9,9,39.768346,47.281536,38.00,2500000
3,4,5,39.636931,47.204731,58.00,2800000
3,6,9,39.629116,47.2228,65.00,3900000
3,3,9,39.757036,47.229048,68.00,4500000
2,4,10,39.745017,47.30019,57.00,3250000
0,5,9,39.704547,47.289972,24.00,1580000
1,9,21,39.705832,47.234457,50.00,3350000
1,5,19,39.717519,47.246656,55.00,3500000
1,2,10,39.768238,47.229734,45.00,3850000
1,15,17,39.640848,47.23417,38.00,1900000
2,12,14,39.758931,47.285773,75.00,5100000
3,3,5,39.703496,47.284782,48.00,2400000
2,16,20,39.61212,47.23275,56.00,2699000
1,2,16,39.622441,47.216062,43.00,2500000
1,9,9,39.716261,47.300294,40.00,2250000
1,2,2,39.700981,47.224287,28.00,2150000
1,5,21,39.627068,47.198499,40.00,2300000
1,4,9,39.767456,47.248644,32.00,2350000
1,5,10,39.829458,47.244056,40.00,2700000
1,11,17,39.603164,47.233166,27.00,2250000
2,9,10,39.650972,47.214391,75.00,5100000
3,4,5,39.810998,47.23978,65.00,3250000
2,7,9,39.63049,47.231747,52.00,3100000
4,1,5,39.710395,47.28315,61.00,3350000
1,1,5,39.71142,47.264056,18.00,1550000
2,6,10,39.641189,47.25791,63.00,3400000
1,22,22,39.759776,47.237155,48.00,3100000
2,5,23,39.702329,47.282038,60.00,3350000
2,3,6,39.726978,47.221503,36.00,1800000
1,2,3,39.776413,47.2581,31.00,2150000
2,5,22,39.7108,47.214097,81.00,7700000
2,9,18,39.696615,47.223394,89.00,7200000
1,4,5,39.720618,47.293254,32.00,2500000
1,11,24,39.630634,47.201627,37.00,1650000
2,8,9,39.713611,47.29832,54.00,2490000
1,14,19,39.626196,47.19848,45.00,3000000
1,3,5,39.741783,47.272372,23.50,1750000
1,10,14,39.781892,47.24257,42.00,2500000
3,9,20,39.708293,47.283254,110.00,6000000
3,3,13,39.780464,47.242888,70.00,3800000
1,8,9,39.623106,47.23108,31.00,1800000
0,7,9,39.718292,47.288273,22.00,1700000
1,12,14,39.705643,47.278951,46.00,3100000
1,5,10,39.614348,47.215138,46.00,2550000
1,8,9,39.796508,47.254345,35.00,1900000
3,3,10,39.697487,47.288969,64.00,4050000
1,10,14,39.769424,47.259782,44.00,3500000
1,6,9,39.633419,47.217947,42.00,2700000
2,2,2,39.726332,47.220701,50.00,2200000
1,4,4,39.666441,47.195064,25.00,1550000
1,8,26,39.630194,47.200617,38.00,1700000
2,9,10,39.764681,47.288401,52.00,2750000
1,7,9,39.711033,47.245255,35.00,2600000
2,2,9,39.706614,47.289648,56.00,2750000
5,4,4,39.740148,47.222757,210.00,12000000
3,10,15,39.762561,47.228559,97.00,7900000
2,1,5,39.628999,47.206427,45.00,2500000
3,14,23,39.702508,47.281249,138.00,4600000
1,4,10,39.692061,47.292533,40.00,2850000
0,5,9,39.748053,47.299707,31.00,1700000
1,4,5,39.712489,47.250999,31.00,2000000
1,3,5,39.668193,47.265255,34.00,1750000
2,5,9,39.693848,47.26117,52.00,2550000
4,5,23,39.731838,47.226802,160.00,13600000
0,1,9,39.72396,47.300538,23.00,1400000
1,2,6,39.673286,47.196686,43.00,2060000
4,14,15,39.754925,47.248057,104.00,8200000
2,2,17,39.592914,47.234916,56.00,3000000
2,1,2,39.677463,47.211808,39.00,2100000
1,3,5,39.739878,47.27752,32.00,2155000
1,9,17,39.721804,47.224477,45.00,5200000
2,2,12,39.71044,47.291506,56.00,3790000
1,1,5,39.657862,47.212065,30.00,2000000
4,5,5,39.753191,47.22318,64.00,3600000
2,6,12,39.628316,47.22575,60.00,3700000
1,10,24,39.594396,47.233931,49.00,2650000
1,9,10,39.693292,47.29282,45.00,3100000
2,8,10,39.821679,47.243622,58.00,3490000
5,5,6,39.756802,47.232346,140.00,6500000
1,3,10,39.665381,47.195021,43.00,3000000
1,8,9,39.710225,47.295802,40.00,2300000
2,5,10,39.624067,47.222237,56.00,3990000
3,6,9,39.761617,47.282148,64.00,3350000
1,7,17,39.694046,47.290235,63.00,3600000
1,3,22,39.627149,47.199527,41.00,2500000
2,2,4,39.687336,47.208368,32.00,2100000
1,5,9,39.697091,47.291445,38.00,2390000
1,7,10,39.633886,47.227359,40.00,2450000
2,1,5,39.716504,47.229899,50.00,3200000
3,1,5,39.705383,47.283187,58.60,3000000
1,3,5,39.640039,47.208508,31.00,1950000
1,5,9,39.833312,47.23792,38.00,2400000
2,5,5,39.742402,47.274035,52.00,3100000
1,2,16,39.627023,47.209267,34.00,2100000
3,8,9,39.761617,47.282148,64.00,3150000
1,7,10,39.625747,47.222005,37.00,2400000
0,2,9,39.742618,47.29741,24.00,1550000
2,5,19,39.595519,47.235167,56.00,3900000
1,9,18,39.598986,47.232811,29.00,1990000
1,6,17,39.627149,47.199527,38.00,3750000
2,10,10,39.765821,47.250039,46.00,3300000
1,4,23,39.697576,47.241157,54.00,4000000
2,2,9,39.615309,47.201431,45.00,2500000
1,8,22,39.703685,47.230957,47.00,4250000
2,2,9,39.71221,47.231471,54.00,2800000
1,15,18,39.731892,47.226913,100.00,11000000
3,1,5,39.664483,47.268722,59.00,3400000
2,10,20,39.597414,47.23294,50.00,2990000
3,11,12,39.714573,47.286133,80.00,4300000
2,6,10,39.623214,47.221986,60.00,3800000
1,16,17,39.703317,47.298522,18.00,1400000
1,5,5,39.805491,47.238404,43.00,2500000
1,16,18,39.6047,47.234433,27.00,2000000
2,7,9,39.706452,47.295778,52.00,2600000
1,5,5,39.648663,47.206243,32.00,1950000
3,1,5,39.804153,47.236801,62.00,2800000
3,8,9,39.697945,47.247152,67.00,3500000
1,17,23,39.702508,47.281249,34.00,2000000
1,9,9,39.724643,47.300135,15.00,850000
2,3,5,39.662506,47.285351,51.00,2600000
3,1,10,39.759758,47.287606,86.00,5400000
2,5,9,39.751242,47.271522,44.00,2200000
2,2,10,39.617447,47.215015,52.00,3500000
0,6,9,39.741845,47.288572,12.00,750000
1,3,3,39.720987,47.224691,39.00,2500000
1,4,16,39.685234,47.26372,46.00,2900000
3,1,5,39.642734,47.210981,55.00,2900000
1,21,23,39.702508,47.281249,37.00,2690000
1,2,5,39.680598,47.221998,29.00,1600000
1,1,3,39.711366,47.216937,14.00,1150000
0,2,9,39.718067,47.285051,31.00,2000000
1,4,9,39.718947,47.284214,45.00,2390000
3,5,10,39.724742,47.301241,84.00,4800000
1,5,9,39.630508,47.228375,38.00,2390000
1,7,10,39.723547,47.301174,42.00,2600000
1,7,10,39.591827,47.233209,38.00,2350000
3,1,5,39.640093,47.213142,57.00,3000000
3,19,21,39.627149,47.199527,43.00,2550000
1,5,21,39.708428,47.283169,58.00,3500000
4,6,12,39.835576,47.240269,81.00,4800000
1,2,16,39.677391,47.210571,44.00,4000000
1,12,15,39.737336,47.223565,64.00,4500000
1,2,17,39.78121,47.243255,28.00,2400000
1,3,4,39.684093,47.212151,26.00,1500000
1,1,4,39.778793,47.235589,18.00,950000
2,4,7,39.648331,47.201438,51.00,2550000
3,8,9,39.764052,47.280699,63.00,3000000
1,12,15,39.729009,47.301748,42.00,2550000
1,5,9,39.701035,47.252914,32.00,2650000
1,8,23,39.702508,47.281249,38.00,2550000
1,14,19,39.667213,47.225505,29.00,1750000
1,5,14,39.700065,47.224134,60.00,4300000
1,7,9,39.670187,47.196062,30.00,2100000
2,17,17,39.71486,47.232444,65.00,3950000
0,2,3,39.713324,47.219391,90.00,850000
2,6,9,39.683087,47.229954,47.00,3100000
4,4,10,39.75947,47.225854,105.00,7450000
1,5,15,39.781012,47.242662,29.00,2150000
1,6,9,39.729009,47.301748,39.00,2300000
1,7,10,39.746337,47.297624,36.90,2800000
2,5,9,39.630374,47.203856,45.00,3000000
2,5,10,39.70249,47.292197,56.00,3500000
2,3,9,39.693175,47.289923,47.00,2600000
2,7,10,39.757907,47.287692,60.00,3750000
2,1,2,39.702293,47.22512,39.00,2800000
3,9,11,39.759318,47.226313,140.00,8120000
0,5,5,39.672334,47.211753,30.00,1850000
3,4,5,39.650846,47.263836,64.00,2800000
2,14,19,39.691917,47.225303,84.00,6400000
3,4,10,39.746094,47.297342,81.00,5000000
2,11,17,39.614896,47.212389,59.00,4000000
2,10,22,39.687228,47.237682,73.00,6800000
1,3,17,39.604197,47.233845,27.00,2000000
2,1,2,39.670798,47.213522,43.00,2700000
1,18,20,39.595519,47.235167,37.00,2670000
3,5,10,39.75029,47.227408,100.00,9000000
3,12,17,39.604682,47.234598,70.00,3380000
1,12,24,39.702508,47.281249,38.00,2650000
0,5,9,39.722666,47.300007,22.00,1450000
1,1,5,39.72908,47.249965,31.00,2300000
1,15,18,39.696615,47.223394,45.00,4000000
2,3,3,39.681461,47.221203,39.00,1700000
3,2,9,39.702356,47.293431,65.00,3700000
2,11,17,39.598986,47.232811,66.00,3300000
1,1,5,39.6547,47.203899,62.00,2800000
1,8,22,39.702329,47.282038,33.00,1450000
2,11,14,39.780464,47.242888,50.00,2980000
2,7,9,39.706497,47.287123,53.00,3500000
3,18,21,39.703685,47.230957,101.00,8000000
2,4,16,39.596588,47.234726,59.00,3400000
1,2,10,39.744046,47.299384,38.00,2800000
1,4,5,39.754961,47.270214,31.00,1950000
2,8,20,39.627149,47.199527,62.00,3700000
1,2,5,39.585961,47.217653,29.00,1400000
2,2,9,39.713486,47.288059,51.00,3200000
2,4,5,39.748358,47.247733,45.00,3100000
2,14,15,39.70364,47.282869,65.00,5600000
1,8,13,39.621319,47.215713,39.20,2500000
0,4,5,39.741001,47.277178,18.00,1580000
3,9,10,39.698448,47.217427,100.00,11500000
3,5,5,39.746687,47.247647,58.00,3300000
3,5,16,39.719783,47.286903,90.00,5900000
3,5,9,39.625783,47.213956,60.00,3450000
3,6,9,39.63049,47.231747,67.00,3400000
3,3,4,39.712983,47.222243,100.00,9500000
2,5,16,39.628541,47.199907,66.00,4230000
2,7,10,39.71901,47.287625,86.00,6500000
2,10,10,39.800802,47.238483,60.00,5000000
3,8,10,39.616432,47.230095,64.00,3350000
1,9,23,39.677688,47.197862,36.00,1700000
1,1,4,39.684731,47.212542,20.00,1700000
2,5,5,39.640039,47.208508,45.00,2550000
1,12,26,39.677688,47.197862,37.00,2400000
1,9,9,39.614869,47.216502,30.10,1800000
3,3,3,39.704781,47.229544,72.00,3600000
2,4,9,39.736114,47.295295,51.00,2650000
2,5,5,39.687156,47.250479,42.90,2550000
1,4,21,39.751934,47.227023,42.00,4100000
3,3,9,39.699427,47.293309,64.00,3500000
1,5,5,39.732189,47.298821,26.00,1750000
2,8,9,39.69498,47.292459,51.00,3300000
2,1,5,39.729673,47.300196,51.00,3450000
2,1,5,39.686069,47.251195,47.00,2600000
1,3,6,39.761986,47.284599,34.00,1650000
1,16,18,39.6047,47.234433,27.00,2000000
2,8,9,39.708033,47.293663,54.00,3100000
2,19,20,39.691917,47.225303,75.00,6300000
1,7,10,39.615003,47.215297,50.00,2700000
1,8,10,39.75947,47.225854,47.00,3990000
1,4,23,39.702508,47.281249,35.00,2200000
2,4,9,39.628325,47.226313,35.00,2300000
3,8,9,39.711914,47.29796,66.00,3300000
0,3,5,39.695438,47.238685,48.00,1200000
3,6,15,39.677391,47.210571,121.00,10500000
1,7,10,39.695322,47.234396,39.00,2650000
4,11,23,39.695897,47.222916,125.00,10900000
4,8,16,39.750865,47.22537,100.00,10000000
3,7,16,39.718462,47.300618,92.00,5050000
0,3,5,39.725891,47.222598,13.00,800000
2,4,5,39.619549,47.208012,47.00,2680000
0,1,9,39.616845,47.232634,22.00,1550000
3,10,18,39.723619,47.302482,81.00,4300000
0,4,9,39.590569,47.23305,25.00,1500000
1,11,18,39.711967,47.295973,52.00,4000000
2,9,23,39.702329,47.282038,55.00,3400000
2,8,10,39.644459,47.254987,53.00,3300000
1,6,14,39.729009,47.301748,51.00,3500000
2,12,16,39.694046,47.290235,78.00,5300000
3,2,23,39.684515,47.237841,80.00,6549000
3,16,19,39.62131,47.229923,75.50,5700000
2,1,1,39.633733,47.233858,43.00,2800000
2,12,16,39.592959,47.23286,54.00,4000000
1,4,10,39.69578,47.289141,56.00,3300000
3,8,10,39.640309,47.218394,83.00,4700000
1,3,3,39.710099,47.257556,19.00,1600000
3,1,5,39.644576,47.21384,60.00,2680000
1,5,10,39.66636,47.226319,24.50,1750000
